,site,site_sql_id,datetime,water_temperature,session
3685,SGW2,2044,2025-04-21 21:45:00,9.571,0
3686,SGW2,2044,2025-04-21 22:00:00,9.571,0
3687,SGW2,2044,2025-04-21 22:15:00,9.571,0
3688,SGW2,2044,2025-04-21 22:30:00,9.571,0
3689,SGW2,2044,2025-04-21 22:45:00,9.571,0
3690,SGW2,2044,2025-04-21 23:00:00,9.571,0
3691,SGW2,2044,2025-04-21 23:15:00,9.571,0
3692,SGW2,2044,2025-04-21 23:30:00,9.571,0
3693,SGW2,2044,2025-04-21 23:45:00,9.571,0
3694,SGW2,2044,2025-04-22 00:00:00,9.669,0
3695,SGW2,2044,2025-04-22 00:15:00,9.571,0
3696,SGW2,2044,2025-04-22 00:30:00,9.571,0
3697,SGW2,2044,2025-04-22 00:45:00,9.669,0
3698,SGW2,2044,2025-04-22 01:00:00,9.669,0
3699,SGW2,2044,2025-04-22 01:15:00,9.669,0
3700,SGW2,2044,2025-04-22 01:30:00,9.669,0
3701,SGW2,2044,2025-04-22 01:45:00,9.669,0
3702,SGW2,2044,2025-04-22 02:00:00,9.669,0
3703,SGW2,2044,2025-04-22 02:15:00,9.669,0
3704,SGW2,2044,2025-04-22 02:30:00,9.669,0
3705,SGW2,2044,2025-04-22 02:45:00,9.669,0
3706,SGW2,2044,2025-04-22 03:00:00,9.669,0
3707,SGW2,2044,2025-04-22 03:15:00,9.669,0
3708,SGW2,2044,2025-04-22 03:30:00,9.669,0
3709,SGW2,2044,2025-04-22 03:45:00,9.669,0
3710,SGW2,2044,2025-04-22 04:00:00,9.669,0
3711,SGW2,2044,2025-04-22 04:15:00,9.669,0
3712,SGW2,2044,2025-04-22 04:30:00,9.669,0
3713,SGW2,2044,2025-04-22 04:45:00,9.669,0
3714,SGW2,2044,2025-04-22 05:00:00,9.669,0
3715,SGW2,2044,2025-04-22 05:15:00,9.669,0
3716,SGW2,2044,2025-04-22 05:30:00,9.669,0
3717,SGW2,2044,2025-04-22 05:45:00,9.669,0
3718,SGW2,2044,2025-04-22 06:00:00,9.669,0
3719,SGW2,2044,2025-04-22 06:15:00,9.669,0
3720,SGW2,2044,2025-04-22 06:30:00,9.669,0
3721,SGW2,2044,2025-04-22 06:45:00,9.669,0
3722,SGW2,2044,2025-04-22 07:00:00,9.669,0
3723,SGW2,2044,2025-04-22 07:15:00,9.669,0
3724,SGW2,2044,2025-04-22 07:30:00,9.669,0
3725,SGW2,2044,2025-04-22 07:45:00,9.669,0
3726,SGW2,2044,2025-04-22 08:00:00,9.669,0
3727,SGW2,2044,2025-04-22 08:15:00,9.669,0
3728,SGW2,2044,2025-04-22 08:30:00,9.669,0
3729,SGW2,2044,2025-04-22 08:45:00,9.669,0
3730,SGW2,2044,2025-04-22 09:00:00,9.669,0
3731,SGW2,2044,2025-04-22 09:15:00,9.669,0
3732,SGW2,2044,2025-04-22 09:30:00,9.669,0
3733,SGW2,2044,2025-04-22 09:45:00,9.669,0
3734,SGW2,2044,2025-04-22 10:00:00,9.669,0
3735,SGW2,2044,2025-04-22 10:15:00,9.669,0
3736,SGW2,2044,2025-04-22 10:30:00,9.669,0
3737,SGW2,2044,2025-04-22 10:45:00,9.669,0
3738,SGW2,2044,2025-04-22 11:00:00,9.669,0
3739,SGW2,2044,2025-04-22 11:15:00,9.669,0
3740,SGW2,2044,2025-04-22 11:30:00,9.669,0
3741,SGW2,2044,2025-04-22 11:45:00,9.669,0
3742,SGW2,2044,2025-04-22 12:00:00,9.669,0
3743,SGW2,2044,2025-04-22 12:15:00,9.669,0
3744,SGW2,2044,2025-04-22 12:30:00,9.669,0
3745,SGW2,2044,2025-04-22 12:45:00,9.669,0
3746,SGW2,2044,2025-04-22 13:00:00,9.669,0
3747,SGW2,2044,2025-04-22 13:15:00,9.669,0
3748,SGW2,2044,2025-04-22 13:30:00,9.669,0
3749,SGW2,2044,2025-04-22 13:45:00,9.669,0
3750,SGW2,2044,2025-04-22 14:00:00,9.669,0
3751,SGW2,2044,2025-04-22 14:15:00,9.669,0
3752,SGW2,2044,2025-04-22 14:30:00,9.669,0
3753,SGW2,2044,2025-04-22 14:45:00,9.669,0
3754,SGW2,2044,2025-04-22 15:00:00,9.669,0
3755,SGW2,2044,2025-04-22 15:15:00,9.669,0
3756,SGW2,2044,2025-04-22 15:30:00,9.669,0
3757,SGW2,2044,2025-04-22 15:45:00,9.669,0
3758,SGW2,2044,2025-04-22 16:00:00,9.669,0
3759,SGW2,2044,2025-04-22 16:15:00,9.669,0
3760,SGW2,2044,2025-04-22 16:30:00,9.669,0
3761,SGW2,2044,2025-04-22 16:45:00,9.669,0
3762,SGW2,2044,2025-04-22 17:00:00,9.669,0
3763,SGW2,2044,2025-04-22 17:15:00,9.669,0
3764,SGW2,2044,2025-04-22 17:30:00,9.669,0
3765,SGW2,2044,2025-04-22 17:45:00,9.669,0
3766,SGW2,2044,2025-04-22 18:00:00,9.669,0
3767,SGW2,2044,2025-04-22 18:15:00,9.669,0
3768,SGW2,2044,2025-04-22 18:30:00,9.669,0
3769,SGW2,2044,2025-04-22 18:45:00,9.669,0
3770,SGW2,2044,2025-04-22 19:00:00,9.669,0
3771,SGW2,2044,2025-04-22 19:15:00,9.669,0
3772,SGW2,2044,2025-04-22 19:30:00,9.669,0
3773,SGW2,2044,2025-04-22 19:45:00,9.669,0
3774,SGW2,2044,2025-04-22 20:00:00,9.669,0
3775,SGW2,2044,2025-04-22 20:15:00,9.669,0
3776,SGW2,2044,2025-04-22 20:30:00,9.669,0
3777,SGW2,2044,2025-04-22 20:45:00,9.669,0
3778,SGW2,2044,2025-04-22 21:00:00,9.669,0
3779,SGW2,2044,2025-04-22 21:15:00,9.669,0
3780,SGW2,2044,2025-04-22 21:30:00,9.669,0
3781,SGW2,2044,2025-04-22 21:45:00,9.669,0
3782,SGW2,2044,2025-04-22 22:00:00,9.669,0
3783,SGW2,2044,2025-04-22 22:15:00,9.669,0
3784,SGW2,2044,2025-04-22 22:30:00,9.669,0
3785,SGW2,2044,2025-04-22 22:45:00,9.669,0
3786,SGW2,2044,2025-04-22 23:00:00,9.669,0
3787,SGW2,2044,2025-04-22 23:15:00,9.669,0
3788,SGW2,2044,2025-04-22 23:30:00,9.669,0
3789,SGW2,2044,2025-04-22 23:45:00,9.669,0
3790,SGW2,2044,2025-04-23 00:00:00,9.669,0
3791,SGW2,2044,2025-04-23 00:15:00,9.669,0
3792,SGW2,2044,2025-04-23 00:30:00,9.669,0
3793,SGW2,2044,2025-04-23 00:45:00,9.669,0
3794,SGW2,2044,2025-04-23 01:00:00,9.669,0
3795,SGW2,2044,2025-04-23 01:15:00,9.669,0
3796,SGW2,2044,2025-04-23 01:30:00,9.669,0
3797,SGW2,2044,2025-04-23 01:45:00,9.669,0
3798,SGW2,2044,2025-04-23 02:00:00,9.669,0
3799,SGW2,2044,2025-04-23 02:15:00,9.669,0
3800,SGW2,2044,2025-04-23 02:30:00,9.669,0
3801,SGW2,2044,2025-04-23 02:45:00,9.669,0
3802,SGW2,2044,2025-04-23 03:00:00,9.669,0
3803,SGW2,2044,2025-04-23 03:15:00,9.669,0
3804,SGW2,2044,2025-04-23 03:30:00,9.669,0
3805,SGW2,2044,2025-04-23 03:45:00,9.669,0
3806,SGW2,2044,2025-04-23 04:00:00,9.669,0
3807,SGW2,2044,2025-04-23 04:15:00,9.669,0
3808,SGW2,2044,2025-04-23 04:30:00,9.669,0
3809,SGW2,2044,2025-04-23 04:45:00,9.669,0
3810,SGW2,2044,2025-04-23 05:00:00,9.669,0
3811,SGW2,2044,2025-04-23 05:15:00,9.669,0
3812,SGW2,2044,2025-04-23 05:30:00,9.669,0
3813,SGW2,2044,2025-04-23 05:45:00,9.669,0
3814,SGW2,2044,2025-04-23 06:00:00,9.669,0
3815,SGW2,2044,2025-04-23 06:15:00,9.669,0
3816,SGW2,2044,2025-04-23 06:30:00,9.669,0
3817,SGW2,2044,2025-04-23 06:45:00,9.669,0
3818,SGW2,2044,2025-04-23 07:00:00,9.669,0
3819,SGW2,2044,2025-04-23 07:15:00,9.669,0
3820,SGW2,2044,2025-04-23 07:30:00,9.669,0
3821,SGW2,2044,2025-04-23 07:45:00,9.669,0
3822,SGW2,2044,2025-04-23 08:00:00,9.669,0
3823,SGW2,2044,2025-04-23 08:15:00,9.669,0
3824,SGW2,2044,2025-04-23 08:30:00,9.669,0
3825,SGW2,2044,2025-04-23 08:45:00,9.669,0
3826,SGW2,2044,2025-04-23 09:00:00,9.669,0
3827,SGW2,2044,2025-04-23 09:15:00,9.669,0
3828,SGW2,2044,2025-04-23 09:30:00,9.669,0
3829,SGW2,2044,2025-04-23 09:45:00,9.669,0
3830,SGW2,2044,2025-04-23 10:00:00,9.669,0
3831,SGW2,2044,2025-04-23 10:15:00,9.669,0
3832,SGW2,2044,2025-04-23 10:30:00,9.669,0
3833,SGW2,2044,2025-04-23 10:45:00,9.669,0
3834,SGW2,2044,2025-04-23 11:00:00,9.669,0
3835,SGW2,2044,2025-04-23 11:15:00,9.669,0
3836,SGW2,2044,2025-04-23 11:30:00,9.669,0
3837,SGW2,2044,2025-04-23 11:45:00,9.669,0
3838,SGW2,2044,2025-04-23 12:00:00,9.768,0
3839,SGW2,2044,2025-04-23 12:15:00,9.669,0
3840,SGW2,2044,2025-04-23 12:30:00,9.669,0
3841,SGW2,2044,2025-04-23 12:45:00,9.669,0
3842,SGW2,2044,2025-04-23 13:00:00,9.669,0
3843,SGW2,2044,2025-04-23 13:15:00,9.669,0
3844,SGW2,2044,2025-04-23 13:30:00,9.669,0
3845,SGW2,2044,2025-04-23 13:45:00,9.669,0
3846,SGW2,2044,2025-04-23 14:00:00,9.669,0
3847,SGW2,2044,2025-04-23 14:15:00,9.669,0
3848,SGW2,2044,2025-04-23 14:30:00,9.768,0
3849,SGW2,2044,2025-04-23 14:45:00,9.669,0
3850,SGW2,2044,2025-04-23 15:00:00,9.768,0
3851,SGW2,2044,2025-04-23 15:15:00,9.669,0
3852,SGW2,2044,2025-04-23 15:30:00,9.669,0
3853,SGW2,2044,2025-04-23 15:45:00,9.768,0
3854,SGW2,2044,2025-04-23 16:00:00,9.768,0
3855,SGW2,2044,2025-04-23 16:15:00,9.768,0
3856,SGW2,2044,2025-04-23 16:30:00,9.669,0
3857,SGW2,2044,2025-04-23 16:45:00,9.669,0
3858,SGW2,2044,2025-04-23 17:00:00,9.768,0
3859,SGW2,2044,2025-04-23 17:15:00,9.768,0
3860,SGW2,2044,2025-04-23 17:30:00,9.768,0
3861,SGW2,2044,2025-04-23 17:45:00,9.669,0
3862,SGW2,2044,2025-04-23 18:00:00,9.768,0
3863,SGW2,2044,2025-04-23 18:15:00,9.768,0
3864,SGW2,2044,2025-04-23 18:30:00,9.768,0
3865,SGW2,2044,2025-04-23 18:45:00,9.768,0
3866,SGW2,2044,2025-04-23 19:00:00,9.768,0
3867,SGW2,2044,2025-04-23 19:15:00,9.768,0
3868,SGW2,2044,2025-04-23 19:30:00,9.768,0
3869,SGW2,2044,2025-04-23 19:45:00,9.768,0
3870,SGW2,2044,2025-04-23 20:00:00,9.768,0
3871,SGW2,2044,2025-04-23 20:15:00,9.768,0
3872,SGW2,2044,2025-04-23 20:30:00,9.768,0
3873,SGW2,2044,2025-04-23 20:45:00,9.768,0
3874,SGW2,2044,2025-04-23 21:00:00,9.768,0
3875,SGW2,2044,2025-04-23 21:15:00,9.768,0
3876,SGW2,2044,2025-04-23 21:30:00,9.768,0
3877,SGW2,2044,2025-04-23 21:45:00,9.768,0
3878,SGW2,2044,2025-04-23 22:00:00,9.768,0
3879,SGW2,2044,2025-04-23 22:15:00,9.768,0
3880,SGW2,2044,2025-04-23 22:30:00,9.768,0
3881,SGW2,2044,2025-04-23 22:45:00,9.768,0
3882,SGW2,2044,2025-04-23 23:00:00,9.768,0
3883,SGW2,2044,2025-04-23 23:15:00,9.768,0
3884,SGW2,2044,2025-04-23 23:30:00,9.768,0
3885,SGW2,2044,2025-04-23 23:45:00,9.768,0
3886,SGW2,2044,2025-04-24 00:00:00,9.768,0
3887,SGW2,2044,2025-04-24 00:15:00,9.768,0
3888,SGW2,2044,2025-04-24 00:30:00,9.768,0
3889,SGW2,2044,2025-04-24 00:45:00,9.768,0
3890,SGW2,2044,2025-04-24 01:00:00,9.768,0
3891,SGW2,2044,2025-04-24 01:15:00,9.768,0
3892,SGW2,2044,2025-04-24 01:30:00,9.768,0
3893,SGW2,2044,2025-04-24 01:45:00,9.768,0
3894,SGW2,2044,2025-04-24 02:00:00,9.768,0
3895,SGW2,2044,2025-04-24 02:15:00,9.768,0
3896,SGW2,2044,2025-04-24 02:30:00,9.768,0
3897,SGW2,2044,2025-04-24 02:45:00,9.768,0
3898,SGW2,2044,2025-04-24 03:00:00,9.768,0
3899,SGW2,2044,2025-04-24 03:15:00,9.768,0
3900,SGW2,2044,2025-04-24 03:30:00,9.768,0
3901,SGW2,2044,2025-04-24 03:45:00,9.768,0
3902,SGW2,2044,2025-04-24 04:00:00,9.768,0
3903,SGW2,2044,2025-04-24 04:15:00,9.768,0
3904,SGW2,2044,2025-04-24 04:30:00,9.768,0
3905,SGW2,2044,2025-04-24 04:45:00,9.768,0
3906,SGW2,2044,2025-04-24 05:00:00,9.768,0
3907,SGW2,2044,2025-04-24 05:15:00,9.768,0
3908,SGW2,2044,2025-04-24 05:30:00,9.768,0
3909,SGW2,2044,2025-04-24 05:45:00,9.768,0
3910,SGW2,2044,2025-04-24 06:00:00,9.768,0
3911,SGW2,2044,2025-04-24 06:15:00,9.768,0
3912,SGW2,2044,2025-04-24 06:30:00,9.768,0
3913,SGW2,2044,2025-04-24 06:45:00,9.768,0
3914,SGW2,2044,2025-04-24 07:00:00,9.768,0
3915,SGW2,2044,2025-04-24 07:15:00,9.768,0
3916,SGW2,2044,2025-04-24 07:30:00,9.768,0
3917,SGW2,2044,2025-04-24 07:45:00,9.768,0
3918,SGW2,2044,2025-04-24 08:00:00,9.768,0
3919,SGW2,2044,2025-04-24 08:15:00,9.768,0
3920,SGW2,2044,2025-04-24 08:30:00,9.768,0
3921,SGW2,2044,2025-04-24 08:45:00,9.768,0
3922,SGW2,2044,2025-04-24 09:00:00,9.768,0
3923,SGW2,2044,2025-04-24 09:15:00,9.768,0
3924,SGW2,2044,2025-04-24 09:30:00,9.768,0
3925,SGW2,2044,2025-04-24 09:45:00,9.768,0
3926,SGW2,2044,2025-04-24 10:00:00,9.768,0
3927,SGW2,2044,2025-04-24 10:15:00,9.768,0
3928,SGW2,2044,2025-04-24 10:30:00,9.768,0
3929,SGW2,2044,2025-04-24 10:45:00,9.768,0
3930,SGW2,2044,2025-04-24 11:00:00,9.768,0
3931,SGW2,2044,2025-04-24 11:15:00,9.768,0
3932,SGW2,2044,2025-04-24 11:30:00,9.768,0
3933,SGW2,2044,2025-04-24 11:45:00,9.768,0
3934,SGW2,2044,2025-04-24 12:00:00,9.768,0
3935,SGW2,2044,2025-04-24 12:15:00,9.768,0
3936,SGW2,2044,2025-04-24 12:30:00,9.768,0
3937,SGW2,2044,2025-04-24 12:45:00,9.768,0
3938,SGW2,2044,2025-04-24 13:00:00,9.768,0
3939,SGW2,2044,2025-04-24 13:15:00,9.768,0
3940,SGW2,2044,2025-04-24 13:30:00,9.768,0
3941,SGW2,2044,2025-04-24 13:45:00,9.768,0
3942,SGW2,2044,2025-04-24 14:00:00,9.768,0
3943,SGW2,2044,2025-04-24 14:15:00,9.768,0
3944,SGW2,2044,2025-04-24 14:30:00,9.768,0
3945,SGW2,2044,2025-04-24 14:45:00,9.768,0
3946,SGW2,2044,2025-04-24 15:00:00,9.768,0
3947,SGW2,2044,2025-04-24 15:15:00,9.768,0
3948,SGW2,2044,2025-04-24 15:30:00,9.768,0
3949,SGW2,2044,2025-04-24 15:45:00,9.768,0
3950,SGW2,2044,2025-04-24 16:00:00,9.768,0
3951,SGW2,2044,2025-04-24 16:15:00,9.768,0
3952,SGW2,2044,2025-04-24 16:30:00,9.768,0
3953,SGW2,2044,2025-04-24 16:45:00,9.768,0
3954,SGW2,2044,2025-04-24 17:00:00,9.768,0
3955,SGW2,2044,2025-04-24 17:15:00,9.768,0
3956,SGW2,2044,2025-04-24 17:30:00,9.768,0
3957,SGW2,2044,2025-04-24 17:45:00,9.768,0
3958,SGW2,2044,2025-04-24 18:00:00,9.768,0
3959,SGW2,2044,2025-04-24 18:15:00,9.768,0
3960,SGW2,2044,2025-04-24 18:30:00,9.768,0
3961,SGW2,2044,2025-04-24 18:45:00,9.768,0
3962,SGW2,2044,2025-04-24 19:00:00,9.768,0
3963,SGW2,2044,2025-04-24 19:15:00,9.768,0
3964,SGW2,2044,2025-04-24 19:30:00,9.768,0
3965,SGW2,2044,2025-04-24 19:45:00,9.768,0
3966,SGW2,2044,2025-04-24 20:00:00,9.768,0
3967,SGW2,2044,2025-04-24 20:15:00,9.768,0
3968,SGW2,2044,2025-04-24 20:30:00,9.768,0
3969,SGW2,2044,2025-04-24 20:45:00,9.768,0
3970,SGW2,2044,2025-04-24 21:00:00,9.768,0
3971,SGW2,2044,2025-04-24 21:15:00,9.768,0
3972,SGW2,2044,2025-04-24 21:30:00,9.768,0
3973,SGW2,2044,2025-04-24 21:45:00,9.768,0
3974,SGW2,2044,2025-04-24 22:00:00,9.768,0
3975,SGW2,2044,2025-04-24 22:15:00,9.768,0
3976,SGW2,2044,2025-04-24 22:30:00,9.768,0
3977,SGW2,2044,2025-04-24 22:45:00,9.768,0
3978,SGW2,2044,2025-04-24 23:00:00,9.768,0
3979,SGW2,2044,2025-04-24 23:15:00,9.768,0
3980,SGW2,2044,2025-04-24 23:30:00,9.768,0
3981,SGW2,2044,2025-04-24 23:45:00,9.768,0
3982,SGW2,2044,2025-04-25 00:00:00,9.768,0
3983,SGW2,2044,2025-04-25 00:15:00,9.768,0
3984,SGW2,2044,2025-04-25 00:30:00,9.768,0
3985,SGW2,2044,2025-04-25 00:45:00,9.768,0
3986,SGW2,2044,2025-04-25 01:00:00,9.768,0
3987,SGW2,2044,2025-04-25 01:15:00,9.768,0
3988,SGW2,2044,2025-04-25 01:30:00,9.768,0
3989,SGW2,2044,2025-04-25 01:45:00,9.768,0
3990,SGW2,2044,2025-04-25 02:00:00,9.768,0
3991,SGW2,2044,2025-04-25 02:15:00,9.768,0
3992,SGW2,2044,2025-04-25 02:30:00,9.768,0
3993,SGW2,2044,2025-04-25 02:45:00,9.768,0
3994,SGW2,2044,2025-04-25 03:00:00,9.768,0
3995,SGW2,2044,2025-04-25 03:15:00,9.768,0
3996,SGW2,2044,2025-04-25 03:30:00,9.768,0
3997,SGW2,2044,2025-04-25 03:45:00,9.768,0
3998,SGW2,2044,2025-04-25 04:00:00,9.768,0
3999,SGW2,2044,2025-04-25 04:15:00,9.768,0
4000,SGW2,2044,2025-04-25 04:30:00,9.768,0
4001,SGW2,2044,2025-04-25 04:45:00,9.768,0
4002,SGW2,2044,2025-04-25 05:00:00,9.768,0
4003,SGW2,2044,2025-04-25 05:15:00,9.768,0
4004,SGW2,2044,2025-04-25 05:30:00,9.768,0
4005,SGW2,2044,2025-04-25 05:45:00,9.768,0
4006,SGW2,2044,2025-04-25 06:00:00,9.768,0
4007,SGW2,2044,2025-04-25 06:15:00,9.768,0
4008,SGW2,2044,2025-04-25 06:30:00,9.768,0
4009,SGW2,2044,2025-04-25 06:45:00,9.768,0
4010,SGW2,2044,2025-04-25 07:00:00,9.768,0
4011,SGW2,2044,2025-04-25 07:15:00,9.768,0
4012,SGW2,2044,2025-04-25 07:30:00,9.768,0
4013,SGW2,2044,2025-04-25 07:45:00,9.768,0
4014,SGW2,2044,2025-04-25 08:00:00,9.768,0
4015,SGW2,2044,2025-04-25 08:15:00,9.768,0
4016,SGW2,2044,2025-04-25 08:30:00,9.768,0
4017,SGW2,2044,2025-04-25 08:45:00,9.768,0
4018,SGW2,2044,2025-04-25 09:00:00,9.768,0
4019,SGW2,2044,2025-04-25 09:15:00,9.768,0
4020,SGW2,2044,2025-04-25 09:30:00,9.768,0
4021,SGW2,2044,2025-04-25 09:45:00,9.768,0
4022,SGW2,2044,2025-04-25 10:00:00,9.768,0
4023,SGW2,2044,2025-04-25 10:15:00,9.768,0
4024,SGW2,2044,2025-04-25 10:30:00,9.768,0
4025,SGW2,2044,2025-04-25 10:45:00,9.768,0
4026,SGW2,2044,2025-04-25 11:00:00,9.768,0
4027,SGW2,2044,2025-04-25 11:15:00,9.768,0
4028,SGW2,2044,2025-04-25 11:30:00,9.768,0
4029,SGW2,2044,2025-04-25 11:45:00,9.768,0
4030,SGW2,2044,2025-04-25 12:00:00,9.768,0
4031,SGW2,2044,2025-04-25 12:15:00,9.768,0
4032,SGW2,2044,2025-04-25 12:30:00,9.768,0
4033,SGW2,2044,2025-04-25 12:45:00,9.768,0
4034,SGW2,2044,2025-04-25 13:00:00,9.768,0
4035,SGW2,2044,2025-04-25 13:15:00,9.768,0
4036,SGW2,2044,2025-04-25 13:30:00,9.768,0
4037,SGW2,2044,2025-04-25 13:45:00,9.768,0
4038,SGW2,2044,2025-04-25 14:00:00,9.768,0
4039,SGW2,2044,2025-04-25 14:15:00,9.768,0
4040,SGW2,2044,2025-04-25 14:30:00,9.768,0
4041,SGW2,2044,2025-04-25 14:45:00,9.768,0
4042,SGW2,2044,2025-04-25 15:00:00,9.768,0
4043,SGW2,2044,2025-04-25 15:15:00,9.768,0
4044,SGW2,2044,2025-04-25 15:30:00,9.768,0
4045,SGW2,2044,2025-04-25 15:45:00,9.768,0
4046,SGW2,2044,2025-04-25 16:00:00,9.768,0
4047,SGW2,2044,2025-04-25 16:15:00,9.768,0
4048,SGW2,2044,2025-04-25 16:30:00,9.768,0
4049,SGW2,2044,2025-04-25 16:45:00,9.768,0
4050,SGW2,2044,2025-04-25 17:00:00,9.768,0
4051,SGW2,2044,2025-04-25 17:15:00,9.768,0
4052,SGW2,2044,2025-04-25 17:30:00,9.768,0
4053,SGW2,2044,2025-04-25 17:45:00,9.768,0
4054,SGW2,2044,2025-04-25 18:00:00,9.768,0
4055,SGW2,2044,2025-04-25 18:15:00,9.768,0
4056,SGW2,2044,2025-04-25 18:30:00,9.768,0
4057,SGW2,2044,2025-04-25 18:45:00,9.768,0
4058,SGW2,2044,2025-04-25 19:00:00,9.768,0
4059,SGW2,2044,2025-04-25 19:15:00,9.768,0
4060,SGW2,2044,2025-04-25 19:30:00,9.768,0
4061,SGW2,2044,2025-04-25 19:45:00,9.768,0
4062,SGW2,2044,2025-04-25 20:00:00,9.768,0
4063,SGW2,2044,2025-04-25 20:15:00,9.768,0
4064,SGW2,2044,2025-04-25 20:30:00,9.768,0
4065,SGW2,2044,2025-04-25 20:45:00,9.768,0
4066,SGW2,2044,2025-04-25 21:00:00,9.768,0
4067,SGW2,2044,2025-04-25 21:15:00,9.768,0
4068,SGW2,2044,2025-04-25 21:30:00,9.768,0
4069,SGW2,2044,2025-04-25 21:45:00,9.768,0
4070,SGW2,2044,2025-04-25 22:00:00,9.768,0
4071,SGW2,2044,2025-04-25 22:15:00,9.768,0
4072,SGW2,2044,2025-04-25 22:30:00,9.768,0
4073,SGW2,2044,2025-04-25 22:45:00,9.768,0
4074,SGW2,2044,2025-04-25 23:00:00,9.768,0
4075,SGW2,2044,2025-04-25 23:15:00,9.768,0
4076,SGW2,2044,2025-04-25 23:30:00,9.768,0
4077,SGW2,2044,2025-04-25 23:45:00,9.768,0
4078,SGW2,2044,2025-04-26 00:00:00,9.768,0
4079,SGW2,2044,2025-04-26 00:15:00,9.768,0
4080,SGW2,2044,2025-04-26 00:30:00,9.768,0
4081,SGW2,2044,2025-04-26 00:45:00,9.768,0
4082,SGW2,2044,2025-04-26 01:00:00,9.768,0
4083,SGW2,2044,2025-04-26 01:15:00,9.768,0
4084,SGW2,2044,2025-04-26 01:30:00,9.768,0
4085,SGW2,2044,2025-04-26 01:45:00,9.768,0
4086,SGW2,2044,2025-04-26 02:00:00,9.768,0
4087,SGW2,2044,2025-04-26 02:15:00,9.768,0
4088,SGW2,2044,2025-04-26 02:30:00,9.768,0
4089,SGW2,2044,2025-04-26 02:45:00,9.768,0
4090,SGW2,2044,2025-04-26 03:00:00,9.768,0
4091,SGW2,2044,2025-04-26 03:15:00,9.768,0
4092,SGW2,2044,2025-04-26 03:30:00,9.768,0
4093,SGW2,2044,2025-04-26 03:45:00,9.768,0
4094,SGW2,2044,2025-04-26 04:00:00,9.768,0
4095,SGW2,2044,2025-04-26 04:15:00,9.768,0
4096,SGW2,2044,2025-04-26 04:30:00,9.768,0
4097,SGW2,2044,2025-04-26 04:45:00,9.768,0
4098,SGW2,2044,2025-04-26 05:00:00,9.768,0
4099,SGW2,2044,2025-04-26 05:15:00,9.768,0
4100,SGW2,2044,2025-04-26 05:30:00,9.768,0
4101,SGW2,2044,2025-04-26 05:45:00,9.768,0
4102,SGW2,2044,2025-04-26 06:00:00,9.768,0
4103,SGW2,2044,2025-04-26 06:15:00,9.768,0
4104,SGW2,2044,2025-04-26 06:30:00,9.768,0
4105,SGW2,2044,2025-04-26 06:45:00,9.768,0
4106,SGW2,2044,2025-04-26 07:00:00,9.768,0
4107,SGW2,2044,2025-04-26 07:15:00,9.768,0
4108,SGW2,2044,2025-04-26 07:30:00,9.768,0
4109,SGW2,2044,2025-04-26 07:45:00,9.768,0
4110,SGW2,2044,2025-04-26 08:00:00,9.768,0
4111,SGW2,2044,2025-04-26 08:15:00,9.768,0
4112,SGW2,2044,2025-04-26 08:30:00,9.768,0
4113,SGW2,2044,2025-04-26 08:45:00,9.768,0
4114,SGW2,2044,2025-04-26 09:00:00,9.768,0
4115,SGW2,2044,2025-04-26 09:15:00,9.768,0
4116,SGW2,2044,2025-04-26 09:30:00,9.866,0
4117,SGW2,2044,2025-04-26 09:45:00,9.768,0
4118,SGW2,2044,2025-04-26 10:00:00,9.768,0
4119,SGW2,2044,2025-04-26 10:15:00,9.768,0
4120,SGW2,2044,2025-04-26 10:30:00,9.768,0
4121,SGW2,2044,2025-04-26 10:45:00,9.768,0
4122,SGW2,2044,2025-04-26 11:00:00,9.866,0
4123,SGW2,2044,2025-04-26 11:15:00,9.866,0
4124,SGW2,2044,2025-04-26 11:30:00,9.866,0
4125,SGW2,2044,2025-04-26 11:45:00,9.768,0
4126,SGW2,2044,2025-04-26 12:00:00,9.866,0
4127,SGW2,2044,2025-04-26 12:15:00,9.866,0
4128,SGW2,2044,2025-04-26 12:30:00,9.866,0
4129,SGW2,2044,2025-04-26 12:45:00,9.866,0
4130,SGW2,2044,2025-04-26 13:00:00,9.866,0
4131,SGW2,2044,2025-04-26 13:15:00,9.866,0
4132,SGW2,2044,2025-04-26 13:30:00,9.866,0
4133,SGW2,2044,2025-04-26 13:45:00,9.866,0
4134,SGW2,2044,2025-04-26 14:00:00,9.866,0
4135,SGW2,2044,2025-04-26 14:15:00,9.866,0
4136,SGW2,2044,2025-04-26 14:30:00,9.866,0
4137,SGW2,2044,2025-04-26 14:45:00,9.866,0
4138,SGW2,2044,2025-04-26 15:00:00,9.866,0
4139,SGW2,2044,2025-04-26 15:15:00,9.866,0
4140,SGW2,2044,2025-04-26 15:30:00,9.866,0
4141,SGW2,2044,2025-04-26 15:45:00,9.866,0
4142,SGW2,2044,2025-04-26 16:00:00,9.866,0
4143,SGW2,2044,2025-04-26 16:15:00,9.866,0
4144,SGW2,2044,2025-04-26 16:30:00,9.866,0
4145,SGW2,2044,2025-04-26 16:45:00,9.866,0
4146,SGW2,2044,2025-04-26 17:00:00,9.866,0
4147,SGW2,2044,2025-04-26 17:15:00,9.866,0
4148,SGW2,2044,2025-04-26 17:30:00,9.866,0
4149,SGW2,2044,2025-04-26 17:45:00,9.866,0
